text,star
몰입감 최고네요 재미잇음 ,10
생각없이 보는 코미디영화보다 훨씬 생각할 요소도 많있고 무엇보다 배우들의 연기에 존경을 표합니다 ,10
전체적으로 연기도 좋았고 내용도 좋았던ㅎㅎ ,10
노래좋고 귀호강함 감동적 ,10
다 필요없고 헌종 (왕) 역할 맡은 배우 떄문에 영화 싹 망친듯 연기 수준이 진짜 .... 뭐 어쩌다 저런 분을 캐스팅하셨담..어휴 민폐다 민폐 진짜 ,7
,10
,10
아니 대체 다른 영화를 얼마나 안봤으면 어떻게 이 영화가 명작이라고 말할 수가 있지? 진짜 존내 이해가 안가네 스토리 전개 방식부터 엉망이고 감동물도 아니고 다큐멘터리도 아닌 영화라고 말할 수 없는 잡종이라고 밖에 표현이 안되는 영상인데 ,3
괜찮은 스릴러가 될뻔한 영화~뭔가 어설픈 설정~어정쩡한 뭔가가...도박중독은 패가망신이란 교훈은 있음 ,5
진짜 개노잼 미칠뻔했네요.올한해 영화를 수십편보면서 잔 영화는 처음입니다.나가시는 분들 조용히 나가주세요자는데 방해될뻔했습니다. ,1
대통령 7시간 행적 기록을 30년동안 봉인시킨 황교안30년후에는 자기네들이 정권을 잡을 수 있겠다는 믿음인지. 아님 우린 30년후에 죽어 없어질거니깐 그렇게 한건지 정말로 비겁한 세력들이네. 이상호 기자님 끝까지포기하지 말아주세요. 제발 ㅅㅅㅎ 처럼 변절자는 되지 마시길. ,10
요즘같은때에 최고의 영화였음. 속 시~~원해짐 ㅋㅋ영화 흥해라!! ,10
한국전쟁영화는 이걸보고 좀 배워라 ,9
2019년에 본 최고의 영화였음...상영관이 없는게 참 안타까움...희애 소혜 모녀 너무 잘어울렸고 소혜양 덕분에 깔깔 웃기까지 했네요..조용한 커피숍에서 따스하고 그윽한차한잔을 마신 느낌....그냥 눈물이 나서 마음이 후련해 진 느낌.... ,10
??? 나는 재밌게 봤는데 왜 다 욕쁜이지;;; ,10
,7
헤어진 옛 연인에게 빌려준 돈 350만원을 받는 하루는 아무리 생각해도 멋지지 않을것 같다. 그러나 영화가 끝나고 나면 배우들과 영화는 스스로 이 ‘멋진’을 증명해준다. ,8
극장에서 이영화를본게 신의한수 ,10
저기가서 저 쇼 보고싶다란 생각이 들었네요..노래도 예술이구..쨌든 재밌네요 ,10
한석규 최민식 배우를 중심으로 모든 연기자 분들이 맡은 배역을 잘 소화하셔서 울면서 봤어요ㅠ.ㅠ ,10
댓글알바에 속아버린 영화 첫번째 ,1
만약에 어떤 영화에 대해서 전혀 좋은평을 하고싶지 않은데 영화사로부터 소정의 금액을 받거나 월급을 받고 마치 재미가 있는 영화인것처럼 댓글을 달아서 여러사람이 평점을 보고 그 영화를 보게만든다면... 이건 댓글알바가 아니라 허위과장광고성 정식 사기사건 아닌가요? 징역을 살려야 마땅하다고 생각함 ,1
기대를 저버리는 영화시간가는 줄 알고 본 영화지루 할 틈 있었던 영화 ,1
"완전 별로,,, 19세 가야함 ",1
보다 냉정하게 감상할 필요가 있겠다. ,7
시간과 돈 낭비가 바로 이런걸 말하는....너무 심하다 에라이모르것다 그냥 막 만들자~ 이건가? ,1
최민식 한석규 두 배우분의 케미가 엄청나요.. 다만 영화라는 한계로 전개가 빨라져서 제기준에선 좀 아쉬웠어요 드라마였다면 더 명작이었을 것 같다고  해야하나.. 강추합니다 ,8
와 개연성이 이렇게 낮은 영화 진짜 간만이다...한심하다 진짜..아니 부자들만 가는 요양원에 자원봉사자가 올 확률이 번개맞을 확률보다 높겠냐? 게다가 그렇게 싸가지 없는 자원봉사자를 그냥 들인다고? 개부자가? 미치겠네 ㅋㅋㅋ ,1
넘 재밌다 감동 노래 엄지척! ,10
소설 실사 다봤는데 애니가 가장달달하고 슬펐습니다.4500원에가치가있는영화 ,10
일본군들을 어찌보면 좋은쪽으로 미화한 OO같은 영화 ,2
,10
너무나 좋다 모든면이 훌륭하지만 영화에 대한 집중도가 참으로 좋다. ,10
뻔한 감동보다 이런 역사적인 감동이 훨 좋다 ,10
,8
OST4500원주고샀다.쏘아올린4500원 밑에서 볼까? 옆에서 볼까? ,1
"둘 사이의 우정을 강조하는 건 좋다 이거야. 근데, 적당히 해야지. 장영실의 능력을 보여주는게 초반부 외엔 없어서... 박진감을 기대한 내가 영화를 잘못 보러 온것 같다. 둘의 표정연기를 극찬하는데, 정말 그것 빼고는 볼게 없음. 나중에는 '전하'와 '영실아'만 맴돌더라... ",1
나만재밌었나..? ,10
이렇게 정색하고 본 영화는 오랜만 ,1
연기력도 스토리도 탄탄해서 시간 가는 줄 모르고 봤네요 ,10
백두산 상영관 줄이고 미드웨이좀 늘려라. 시간대 맞춰보기 더럽게 힘드네 ㅡㅡ 겨울왕국땐 스크린 독점이 어쩌고 저쩌고 OO 난리더니 왜 백두산 같은 ㅆㄹㄱ 영화는 그딴 말이 안나오냐? ,10
역시 최민식 보단 한석규가 연기가 훨씬 낫다. 최민식은 그 틀을 벗기가 힘든듯.... ,8
오랜만에 동심으로~~~ ,9
이시언 돈이 아무리 좋아도 이런 영화를 찍냐..답답흐다 ,1
"엄복동은 피했는데, 캣츠를 못 피했네. 헐리웃이라고 방심했어.... ",1
개인적으로 좋았습니다 ,10
,10
이런거 보면 뮤지컬이 원조이고 이를 영화화한 시카고가 얼마나 잘 만들었는지 알수 있다.. ,3
넘 재밌음. 숨쉴틈이 없음. ,10
이게 왜 순위가 낮지??? ,10
연기가 정말 구멍이 없었어요 표정 하나하나에 울고웃었습니다 ,10
인생은 멀리서 보면 비극이지만 가까이보면 희극이란 게 적절하게 느껴지는 영화. 롱테이크 씬들은 단연 일품 ,8
생존 부성애 눈물이나도모르게 ,10
"이게 실화라니 정말...첫장면부터 몰입감 있고 한시도 눈을 뗄수 없었다. 영화를 보기 전에, 미드웨이 해전에 관한 정보를 습득하고 갔던지라 더 긴장감 있고 집중해서 볼 수 있었던 것 같다. 특히 성공률이 희박하디 희박한 급강하폭격기 장면이 대박이었다...그리고 미국과 일본 군대내 조직분위기, 리더쉽과 조직문화를 대조해서 보여주는 것도 인상적. 오래 전 봤던 영화 진주만도 다시 봐야겠다. ",10
,10
볼 영화...봐야 할 영화...우리 미래가 정말 이럴까? ,9
영화 재미있슬것 같아요 ㅎㅎ ,10
부모님과 오랜만에재미있게 보고 왔습니다 ,8
,7
연애 대작전이 아니라 사기 대작전! 평면적인 인물에 입체감을 주는데 입체감을 주는 것 마저도 뻔하다. 열등감 있는 주변인물에 크게 데인 사람들은 영화보다가 깊은 빡침을 느낄 수 있으니 주의하세요. 열등감이 모든 일에 변명이 될 수 없다. 시에라 주위사람은 부처야 뭐야 ,4
대한민국 만세. 인생 최고의 영화 ,10
오랜만에 딴 생각않고 본 영화. 너무 좋다. ,10
오락영화로 볼만함 10자 ,7
컴퓨터 그래픽이라도 영상미가 우수함.스토리 결말이 뭔가 빠진듯  아쉬움. ,9
눉물바다 그시절 저랬을까 맘찢어지네요 ,10
"마음이 편안해지는영화, '살아남는 방법'이라 여기며, 사회에 끊임 없이 살아남기 위해 적응하는 현대인들을 위한 영화. ",10
,10
아이들이 아주 재미있어했어요~^^♡ ,10
중간까지는 볼만한데 엔딩은 내가 짜고 싶을 정도로 허접함 돈은 안아까운 영화. ,8
"물론 결말을 알고 어느정도 예상했을수도 있지만, 끝까지 봤을때의 그 충격과 허무함과 공허함은 정말 말로 표현할수없을 정도이다..진짜 가상세계라는 소재를 가지고제대로 표현한 작품이다. ",8
주인공들 연기력 탄탄하고스토리도 지루하지않아서 재미있게 봤어요감동적인 부분도 있고 코믹적인 요소도 있어서러닝타임동안 눈을 뗄수 없었습니다 ,10
출산 씬은 진짜인줄 이영화처럼 리얼한 영화는 처음이다 거의다 무명배우들 같은데 연기 소름 ,10
새해 첫 쓰레기 영화ㅋㅋㅋㅋ수듄 참 ,1
굿입니다.많이관람하세요. ,10
전체적으로 깔끔하고 무난한 영화 ,8
기대안하고 봤는데 꽤 볼만하네요. ,10
,10
볼만했는데 왜케 평점 테러지? 경기도 안좋은데 그냥 웃자 ,10
그냥 자기들이 만들고 싶었던 이미지적 장면들의 연속. 무슨 스토리가 앞뒤도 없고 애들이 다 하나씩 모지리여...  덜떨어진 애들끼리 막 엄청난 전쟁인양 되게 메세지 있는양 구는데 꼴같잖아서 정말... ,4
"""그들""의 삶의 모습과 감정을 어느정도 잘 표현한 나름 철학적이고 완성도가 높은 영화라고 생각함.실제로 난 ""그들""을 주위에서 겪어 본 적이 있는데 그들의 삶은 하나같이 다 연약하고 우울했으며 성적으로도 문란했음. 물론 난 기독교인으로써 ""그들""을 인정하고 싶지 않지만 한편으로는 정말 안타깝다는 생각도 많이 들었다. 이 영화에서는 비록 끝이 그리 나쁘진 않았지만 내가 겪은 현실 속의 ""그들""은 외로움과 절망 속에 자살하는 사람들이 적지 않았다.그러한 성향을 갖고 있거나 그쪽 성향인 사람이면 혹시라도 이 글을 보고 부디 그 길에서 벗어났으면 하는 바램이다. 그 길에는 희망이 없다. ",10
,10
지난 영화 덕혜옹주 보다는 한층 나아진 영화를 선보였다. 하지만 진부한 내용과 늘어지는 연출이 많이 아쉽다. ,6
거미가 한종류가 아니라 여러 종이 나오는데 각 종마다의 특징까지 디테일하게 살려서 개성넘치는 대형거미들이 사람들을 습격한다.하수구 뚜껑에서 구멍에서 사냥하는 거미가 사람을 낚아 챈다든지 하는 상상력으로 사람이 죽어나가지만 유쾌하게 풀어낸다.B급 감성에 익숙하다면 즐기기 충분할것 ,10
영상미만 예쁜 영화스토리는 감독 작가 싸이코 의심될정도로 식겁함 ,4
,10
너무재미있어요 아이들도 좋아하네요 ,10
"나는 과연 저런 우정을 나눌 수 있는 벗이 있을까? 저 멀리 보이지 않는 사람을, 알아볼 수 있는 안목을 가질 수 있을까. 영화관에서 관람했지만 그 현장에 다녀온 기분이다.저런 연기를 할 수 있다면 얼마나 괴롭고 행복할까. 내 별을 만들어가야겠다. ",10
초보감독이 뭔가 해볼려고 한것같은 느낌? ,7
중반부터 여주 존나 패주고 싶더라 ,7
"연기,연출 다 좋았어요단순코믹영화를 기대하고 보면 지루할수 있고 드라마에 집중해서보면 영상이나 표현이 섬세하고 좋아요 연기도 아주 좋았고요 주제나 전개방식이 참신하고 신선했는데 결말만 살짝 평범해지네요 ",10
너무너무 귀엽고 재미있어요 ,8
이건 지금 봐도 재밌는데 뭐가 망작이라는거얌 ,10
아.. 좀 별로였음.. 1탄을 이기는 2탄 없다는 말은 맞는듯 ,7
어느 한쪽에 치우치거나 미화하지 않고 그대로 보여줘 좋네요 영화 진주만이 인물들의 서사에 집중된 드라마를 보여줬다면 미드웨이는 현장감을 잘 보여준 것 같습니다 확실히 다만 당시의 역사적 사실을 어느 정도 알고 가야 이해할 요소들이 있네요 ,8
아이들이 너무 재미있어하네요^^어른들도 지루하지않게 볼수있어요 ,9
2019 최고의 전쟁영화 ,7
천재와 천재가 만났을 때 ,10
안좋은 평들이 많아서 혹시나 했는데  저희 가족 3명도 모두 상당히 재밌고 만족도가 높습니다. 우리나라 영화가 많이 발전해서 이제 헐리우드 못지 않은 작품들이 많이 나올것 같아요 ,9
영화관에서 봐야 더 재밌는 영화인것 같아요.작은 화면으로 봤으면 자칫 지루해 보일수도 있는데 큰 화면과 음악을 같이 들으면서 보이까.. 정말 최고네요.연령대에 따라 주인공의 마지막 선택의 의미를 이해하는 정도가 다를것 같다는 생각이 드는 명작이네요. ,10
내가 브로맨스를 싫어할뿐. ,5
"킬링타임용으로 큰 기대안하고 봤는데, 재미는 기대이상음. 배우들의 연기는 일품이었음. 시간 가는줄 몰랐음. 전개는 스펙타클하진 않았지만... 깨알재미도 있고, 지루하진 않았음. ",9
,10
제 인생영화 인것같습니다 너무 재미있어요!! ,10
,10
스토리와 연기력이 평이한 영화 조금 시사하는바가 있고 반전도 있어 그냥 볼만한 영화 정도인듯 ,8
ㅋㅋㅋㅋ띤댓은 애델고가서 망했단건데 그건 걍 님 선택실수아님....? 유딩애데리고가면 생각좀 하고 여러개 찾아보고 가던가; ㅋㅋㅋㅋ여튼 전 우리집 개가 딴집개들이랑 존나 물고 싸우고 강간당해서 중절수술까지한 험난한 삶 살아서 완전 이입해서봄 10점드립니다 ,10
아직도 찌라시에 속아 넘어가는 개돼지들이 있네....평점 10점 주는 녀석들 말이야 ㅋ.ㅋ ,1
아니 무슨 초딩들이 지금 시대의 관점으로  판단을 하고 자빠졌누? 다른 시대를 판단할때는 좀 그시대의 배경지식이나 그시대의 관점으로 보려는 노력이라도 해라. 현실의 경험이라고는 1도 못해본 놈들이 말야... 저러니 할아버지 할머니 아부지 어머니 시대는 커녕 삼촌 이모 나이차이 좀 나는 형제나 사촌간의 시대조차 알지도 못하고 이해도 못하지... 꽉막힌 콘크리트 우물안의 개구리들... ,10
"뭐지, 괜찮은데? 평점 속지마세요 정치성향 안맞는다고  평점테러한것같은데 지루한거 하나도없고 긴장감있고 속도감있고 백두산폭발을 기점으로 한반도를둘러싼 열강들의 야욕.씁쓸함. 한반도 문제는 남북이 주체가되서 해결해야한다는 메세지. 일상의 평범함이 주는 행복. 배우들의 수준높은 연기력과 코믹과 감동모두 만족시킨 연출. 헐리우드뺨치는 스케일과 영상미. 근래한국영화에서는드물게 재미와감동이 꽉채워진 영화인것같네요. 천만이상은갈것같습니다. 저믿고 후회하진않을테니 꼭보세요! ",10
할아버지 댁에 갔을 때 할아버지께서 보여주신 영화... 처음에는 지루할 꺼라 생각했지만 영화가 끝났을 땐 정말 긴 여운 만이 남았다. 요즘 영화에선 느낄 수 없던 감동과 교훈을 얻었다. 오랫만에 가슴이 따뜻해지는 영화였다. ,10
재미도없고 감동도없고... 스토리는 더욱... ,1
기대 안하고 봤는데 두 배우의 연기에 몰입되어 재밌게 봤습니다! 특히 한석규님 연기..왜 한석규 한석규 하는지 알 수 있었어요ㅠㅠ 절절한 스토리에 저는 많이 울다 나왔네요ㅠㅠ ,10
요즘 상황과 많이 겹쳐보였어요감독의 감덩선 살리는 능력은 정말 탁월합니다 ,10
시험끝나고 학교에서 보여줬는데 다 보고 운 애들도 몇몇 있었다. 나도 되게 흥미진진하게 봤고.. 다른 영화를 선택할 수 있는 때도 많았는데 다수결로 무조건 배심원들로 봤다 . 일베놈들 말들에 속지말자. 판사가 배심원들 의견을 묻고 무죄의 가능성이 있는 사람에게 무죄를 내린 게  인민재판이냐? 그럼 미국도 지금 김정은사상을 따르고 있는 건가? 뇌구조가 도대체 어떻게 되어있길래 저런 생각을 할 수 있는지 궁금하다. 억울하게 한 번 쯤은 옥살이해야 정신차릴 사람들. ,10
CG가 엉성하면 구성이라도 잘 짜든가... ,5
와~소름...최고임 ,10
마지막 10분을 위한 2시간의 빌드업...한석규 최민식의 연기가 울컥하게 만듬 ,8
"걍 뇌 내려놓고  액션, 폭발 구경하는 영화스토리, 연출은 구림팡팡 터지는거 보고싶으면 볼만한 영화 ",6
여자의 힘든 현실을 보여줘서 다시 깨닫게되었지만남자가 공유빼고 너무 안좋은 이미지로 다 나와서 아쉽네.. ,7
한석규 최민식의 연기력 훌륭한거 인정. 최고였다 ,10
남들 대부분 죽는데 한강 다리에서 살아난 수지인천가는 버스도 딱 하고 만나고테이저건 쓴거 또 쓰기. 언제 장전?그렇게 화산이 터졌어도 길이막힘없이 쭉 뚤려있다할많하않 ,4
전쟁영화 중 손꼽을만함 스토리 상타 전투신 쩐다 ,10
영화 속의 영화연기자를 연기하는 연기자 ,10
여기 남자들은 왜이렇거 다 찌질하게 나옴?극장판이라 퀄리티가 높을줄 알았는데딱 집에서 보는 만화영화 수준...시간 낭비 돈 낭비뽀로로 짱구 이런것들은 완전 명작임디즈니나 픽사 애니는 비교할것도 없고 ,1
눈물 콧물 다났어요 ㅠㅠ ,8
윤동주라는 시인을 더 빛나게 해준 강하늘 배우가 참 대단하고 정말 혼신의 연기로 마음을 뭉클하게 했습니다. ,10
평점이 낮아서 기대안하고 봤는데 생각보다 재밌었음. 재난물의 왕도를 그대로 답습함. 전개가 좀 뻔하긴한데 갠적으론 재밌게 봤네요. ,9
와 무슨 이딴 영화가... 개노잼 ,1
,10
너무너무 아름다운 영화 ! 나의 최애 판타지 영화임ㅠ ,10
무거운 스토린데‥  약간의 가벼운 웃음‥마음 비우고 cg 즐기러 가면좋을듯‥ ,5
영화라고 다 같은 영화가 아니란건 알고있다근데 이 영화는 너무 강렬하게 기억에 남는다. ,10
개성 강한 두연기자의 연기력으로 장영실과 세종의 캐미가 돋보일수있게 해줬다~~백두산은 망작이고 천문은 수작이다 ,9
,1
2019년에 본 마지막 영화.. 스토리가 너무 좋았어요. 영화관에서 보면 더 좋았을텐데 ,10
정말 재미있게 봤습니다 기대 크게 안 하고 보면 정말 나쁠 것 없는 수작입니다. ,9
시작부터 끝까지 죽입니다. 이쯤이면 끝났겠지 아니니 마려우면 화장실 다녀와서 보세요~ ,10
재밋있게   잘보았습니다~~ ,8
지루하지 않고 재밌어요.기대이상입니다.졸리지 않아요 ,10
아이들이 좋아라  해요‥ ,6
삶이란 그냥 살아지는 거다. 순간순간 숨을 쉬듯이. 정말 이런 표정을 연기할 수 있는 배우는 톰 행크스 뿐이다 ,10
마음이 따뜻해지는 영화 ,10
그냥 그냥합니다전 스토리가 긴장감 없고 지루해요 ,6
그냥 그냥합니다전 스토리가 긴장감 없고 지루해요 ,6
영화 잘만들었습니다~ ,8
,8
평론 테러패거리들의 난동질로 목련처럼 시들어버린 영화. 뜻과 시절과 사람을 관통하는 아름다운 철학이 산사의 풍경소리 처럼 고즈넉한 아름다움으로 관객에게 스민다. 이런 고귀한 꽃을 여론몰이로 꺾어버리다.. 특별할 것 없던 2019년.. 내게는 이 영화만이 특별했다. ,10
"두 노인의 눈빛, 몸짓, 대사는 정말 대단하다. 특히 앤서니 홉킨스는 역시나였다. 영상미까지 아주 좋았음. ",8
매를 버는 반항아 고택일~그래도 심성이 나쁜 애는 아니었어요~거석이형 마동석씨 완전 모자란 인물 인줄 알았는데 반전이 있었네요~재밌게 잘 봤습니다~ ,10
모든것을 다 갖고 있는 영화입니다 ,10
우주라는개념으로 여러생활을 되돌아보게된 영화다 ,10
저는 그럭저럭 재밌었던거 같아요 막판이 좀 이상해서 그렇지 ,7
연기는 좋은데 지나친 브로맨스는 거슬림. ,7
멋져요. 자신이 좋아하는 일에 최선을 다하며 만족하는 모습에 오늘을 사는 나에게 많은 동기부여가 됩니다. ,10
"이처럼 현실적인 이야기가 있을까. 신혼이지만 아내와 같이 보았다. 보길 잘했다. 울다가 웃다가 울었다. 아담드라이버와 스칼렛요한슨뿐만 아니라, 로라던과 레이리오타까지 연기력도 일품. ",10
너무 재밌다 그냥 티비에 하길래 보고 있었는데 몰입 장난 아니다 ,10
파괴만이 인간의 본성인가?! ,10
노래도 좋고 영상미가 너무 좋아요. ,10
진구가 조여정 안고 나오면서 머리 꽝 박은거 연기냐 실제냐 ,8
까려고 들어왔는데 불쌍해서 그냥 10점 드립니다. ,10
뭔 영환지 모르고 기대도 안하고 봤는데 너무 재밌게 봤던 영화. 배우들의 연기도 좋았고 중간중간 개그들이 재미있었다! 추천!! ,10
우선 천문 영화를 보게되서 정말 기쁘다.이 영화는 시간이 길지 않음에도 불구하고 스토리를 잘 전달했다. 가슴이 먹먹하고 감동적인 느낌을 받았다. ,10
모든 연령대를 다 만족시키긴 힘들었을듯.. 너무 아동용도 아닌 너무 성인용도 아닌.. 나름 배려하면서 잘만든 영화.. 노래도 좋았고 연출도 좋았고 웃음포인트 많아서 좋았다.. 갠적으로 1편보다 재밌었다 ;) ,9
.... ,7
스토리가 없다고 징징거리는 애들은 캣츠라는 뮤지컬은 보고하는 소리인가? 애초에 스토리없이 아이엠그라운드 자기소개 하다가 메모리 부르고 천상계 올라가는게 끝인데;; ,10
"연출, 연기 너무 좋았음. 의외로 la를 잘 느낄 수 있어서 좋았음, ",8
재밌었습니다 잔인한? 내용 많다고해서 한번봐보자 하고봤는데 별로...강아지들 우정과 순수한 사랑내용일뿐이였습니다ㆍ ,10
카드 돌려막기.평식이 같은 평론가들이 이런 평론하면 평론이고 나같은 평민이 평론하면 평론갈이 아니고 웃기냐 ,8
,10
ㅋㅋㅋㅋ 재밌네요. 권상우 매력적이에요 ,8
우리 대한민국 사람들이라면 꼭 봐야된다고 생각합니다그리고 역시 믿고보는 배우들 한석규 최민식배우님들멋있어요! ,10
피폐함 속에 있는 광기가 흐름에 따라 흘러나온다 ,10
청소년들 교육에 부정적인 영향 끼칠 것으로 우려됩니다 ,2
"세종과 장영실의 따뜻하고 인간적인 관계, 고밀도의 감정 몰입 연기!  감동입니다. ",10
넘 평이 안좋길래 기대없이 봤는데 그냥저냥 봤음 개인적으론 2보단 나은거 같음 그래도 결론은 정말 시간이 남아돌고 할때 볼것 ,4
"이딴 걸 현실이라고 포장하기에 이 영화가 역겨운 거다. 소설에 비해 덜할 뿐이지 남자는 모두 사랑받고 혜택을 누리면서도 그 사실을 깨닫지도 못하는 집단, 여자는 당연한 권리조차 누리지 못하는 집단이라는 그 단순하고 무식하기 짝이 없는 논리는 여전히 영화 전반에 걸쳐 유지되고 있다. 영화 전체에 걸쳐 무슨 프로파간다 선전물마냥 '여자는 피해자'라는 구도가 유치할 정도로 일관적으로 지속된다. 애초에 원작 소설부터가 자기 맘에 드는 대로만 통계를 발췌하고, 극단적인 상황만 상정하면서 그것을 사실로 포장해 혐오를 부추기던 쓰레기 아니던가. 아니, 애초에 한국의 페미니즘 자체가 여자는 무조건 옳으며 선인 피해자, 남자는 무조건 틀렸으며 악인 가해자라고 믿는 정신병자들의 집단 아니던가. 페미니즘, 그 자체가 악이다. ",1
깐깐징어 양X윤도 인정한 영화 ,10
솔직히 시동보다 훨씬 삼백배 재밋엇는데...영화는영화로만 봅시다미국이 악이니 북한이 선이니 따질필요가?그냥 영화로만 보면 전체적으로 다 괜찮않음 ,10
기대했던 것보다 재미있고. 마지막에 감동. ,10
수지너무 예쁘다. 굳이 수지를 하정우 부인으로 캐스팅을 했어야 했나 의문 ,6
재밌어요 연기 최고 ㅠㅠ ,10
종북 노답이다 어휴 ㅉㅉ ,1
감동스러운 영화였습니다 ~연출 연기 모든 부분에 찬사를 드립니다~ ,10
고흐의 전기영화 중에서 단연 최고다. 세상이 자신을 미워해도 결코 세상을 미워하지 않았던 외로운 화가의 이야기. ,10
와.. 알바한테 제대로 당했어요 ㅠㅠ 스토리 엉망진창 폭력적이기만 해요 ,2
10년전 tv단막극 본 느낌 스토리 전개방식이 후져도 넘 후졌다 ,1
한국 재난영화에서 TOP급으로 뽑히는 영화. ,10
진짜 개재밌다 ... 엘사 미모 오지고 이거 개띵작이다꼭 보세요 진짜 ,10
나 도   여 자로    태어나면 이놈 저놈 다 주고 다닐꺼임.!!눈뜨면 하루종일 하고 밤세하고 질리도록하고 하루종일 매일매일 할거임.즐기면서 안마에서 일하고  룸싸롱 같은데서 일할거임. 좋은거랑 이쁘고 편히 쉽게 돈벌고 최고의 명기로 냄비단련을 하여 거쎄게 쪼여주겠음. 쫀득하게 쪼여줘서 절대 평생 나에게빠져서... 돈다들고 오게하고 이놈 저놈 돈 다뜯어내고         내 쪼임이면 돈달라고 안해도 가져다 주고 짜증만 내면 돈 더주게 됨.남자들 내 냄비와 몸에 환장하게 할거임/ 하루 수백 명 하고 교미 하고 정자를 내몸에다섞어서 수백명 정자의 왕을 선택해서 아기를  더욱 높은 유전자 가 나오겠군. 귀찮으니까 . 동시에 10명씩 상대 하겠음. ,10
,8
개존잼 ㅠ ,10
배우들이 다들 연기를너무잘해요ㅠ ,8
성룡이 이렇게 변할지 누가 알았을까   영화는 진짜 최고다 거기다 남아당자강 까지 ,10
만들어지다 만 느낌... ,6
당시 시대적 상황을 자연스레 녹여낸 영상미와 배우들의 대사가 조화롭다. 참신한 주제 역시 칭찬받을만 하다. 인위적인 감동결말보다 현실을 있는 그대로 담아내려는 시도가 느껴져 거북하지 않았다. ,7
꿀잼영화. 다같이 똥먹어ㅋㅋㅋ ,9
"최민식, 한석규 두 배우의 연기가 일품입니다 ",10
마블 시리즈가 노골적으로 들어나는 듯... ,5
감명있게 잘봤습니다 배우분들의 연기가 좋았습니다 ,10
스토리는 엄청 재밌고 그런건 아닌데 연기 때문에 9점 준다. 특히 한석규 연기가 일품이네 ,9
그냥 웃고 보기엔 좋았음 ,6
,10
감동적이에요. 정말 좋습니당ㅎㅎ ,10
연기에 매우 놀랐습니다 오랜만에 재밌는 영화봤어요 ,10
"액션은 충분히 볼거리를 제공합니다만, 중간중간 미국 제품을 흠잡고 중국 제품이 등장하는 것으로 봤을때 중국 자본이 들어간 영화가 아닌가 생각되더군요. 이런 부분이 보기 불편했습니다. ",3
잔잔하면서 좋은 영화였어요! 연기도 잘하구 ,10
최민식 한석규 둘이 다 해먹는 영화! 지루하다. 재미없다. 댓글 알바들한테 낚여서 보게된 영화!! 재미없다! ,6
연기는 좋은데 스토리자체가 지루한건지 전개가 지루한건지132분까지 나올 얘기는 아닌듯... ,7
"평점테러보고 고민하다가....ㅠㅠ 관객수 생각보다 잘나오길래 한번 도전해봤는데,,, 헉.. 별로였다.. 하정우 잘생김.. ㅜㅜ ",5
"사람들이 많이 봤으면 좋겠다...창호지에 구멍 뚫어서 불 비추는 장면 너무 예쁘고, 둘이 신뢰가 가득 담긴 눈으로 서로를 바라볼 때는 내가 다 흐뭇했음. 최민식 한석규 두 배우뿐만 아니라 출연한 배우 모두 연기를 너무 잘하니까 엄청 몰입해서 보게 된다. 진중하지만 너무 무겁지 않은 영화. 웃음 포인트도 많아서 재밌게 봤다. ",10
스토리가약하고전쟁씬이너무많긴하지만무난한블록버스터영화...평점은7.8점주고싶다 ,7
배우마다 연기가 좋았다. 웃음이 나오면서도 뭉클한 영화.무엇을 하고 싶을지 생각해본적이 언제였더라 생각하게 되었던 영화다시 봐도 재미있다. 좋아하는 배우들의 깨알케미도 한몫 했다. ,10
마동석때문에 웃기고 재밋어요 아무생각없이 보기좋음 ,8
배우들 연기와 감독의 섬세한 연출력이 돋보이는 블랙코미디  재밌게 봤습니다~ ,9
와킨피닉스 연기는 좋았지만 스토리 진짜 공감 안되네요 ,4
"아버님 어머님 모시고 함께 관람했는데..어른들이 정말 재미있게, 잘 봤다고 하시네요^^OST도 너무 좋다고 합니다^^ ",9
몰랐던 2차대전에 관한 내용들을 알 수 있었네요 ,10
북괴OUT ,1
대통령이라는 작자 도 사람이라 종교 믿을수 있다 그러나 정도라는것이 있는데 ... 지금 황씨 와 전목사 요 두사람 생각이 난다 둘이 아주 친해서 보통사람들은 다가가지 못하는 한나라당 대표다 근데 전목사와 너무 친해서 시위하면서 선거 운동한다 ㅋㅋㅋㅋ 신도들이 돈줄이자 선거권 이다 ... 정말 사이비 는 사라져야 함 .... ,8
평점 5점 가즈아아아아앙 ,1
이제 보니 마이클 베이는 영화만들 때 주의력결핍과잉행동장애가 있는 듯 하다(30초 이상 지속되는 장면이 없다) ,3
크... 간만에 전쟁영화 띵작..미드웨이는 꼭 영화관에서.. ,10
정말 제대로된 역사 전쟁영화... 전쟁영화 좋아하시는 분들 꼭 영화관서 보시길 나중에 영화관에서 안 본걸 후회할 듯. ,10
장영실과 세종대왕의 감정에 자연스레 이입되어 울다가 웃다가 왔네요 두분의 연기 정말 최고예요 ,10
뭐 말이 필요함? 20분 정도 된거 같은데.. 끝났다..혹시 후속편으로 둘리도 나옴? ,10
"나름 스펙타클한 대작(?)을만드느라 수고했다는 의미에서 육십구점을 선사함.잔인함 별로 없는 긴 러닝타임을 고려했을 때,은밀한 곳에서 그녀와 여유롭게 육구하기 딱 좋은 Killing Desire 용 이랄까? ",7
"아버지란 무엇인지 깨닫고, 진정한 아버지로 다시 태어나는 1년. ",8
