text,star
하....너무하구만,0
2시간동안 계속 웃었어요!! 완전 재미있게 봤습니다,1
시나리오의 힘은 수백억 블록버스터를 압도한다,1
"블랙코미디, 풍자, 멋진 연기, 때로 불편한 기분도 들지만...많이 웃었네요. 뭘 두둔하자고 만든 영화는 아닌 듯 한데 오해받을 수도 있겠다 싶네요. 비밀이 많은 분들이 불편해할 듯. 추천합니다.",1
친일파 배우 영화를 뭐좋다고 보냐,0
넘지루한데 러닝타임이 너무 길어반으로 줄여도 졸릴듯,0
역시유해진...진짜 유해진때뭄에 더 영화가산듯,1
"기자,평론가 들도 평점주기를 포기했네 ㅋㅋ",0
최근 봤던 영화들 중 최고였어요. 감독님이 인셉션을 인상깊게 보셨나보네요.,1
한마디로 최고라고 밖엔 설명할 길이 없음,1
이런영화자주만들어주세요,1
너무재밌네요 부모님 예매해드리고 저도 봤는데,1
배우들의 연기로 가득찬 영화. 너무 웃으며 봤습니다.,1
뒤로갈수록 함께 지쳐갔음...,1
춪현입니드아아앙재밋었으요,1
개인적으로 돈이 아깝네요 집주인들빼고 연기들이 어색해보였어요 너무기대해서 그런것도 있는듯하네요,0
제대로공포영화.지렸다,1
사람의 본성은 월식과 같아서 잠깐 가려진 것 같아도 금방 드러난다.,1
미쳤다겁나 웃긴다ㅎㅎㅎ,1
별점 1점도 아까워요 외모비하 저학력자비하 성희롱 불륜 동성애비하.. 블랙코미디면 웃기기라도 해야 블랙코미디지 너무 저급해서 웃기지도 않음 ㅠ,0
오늘 새삼 다시 느꼈네요...사람들은  모두 가면을 쓰고 산다는걸...,1
분명 댓글알바 있다고 본다 ㅋㅋㅋ 봐라 영화  내만 죽을수없다 ㅋㅋㅋ,0
노잼 세상 모든 사람들이 불륜이라고 보여주는 것같음,0
민수씨 ... .!!!,1
올해 한국 영화 중 그나마 괜찮지만 아직 개연성 측면에서 부족한 점이 좀 있다.,1
"진짜 소재랑 배우만 놓고보면 ㄹㅇ간지뿜뿜 영화인데... 원작을 안봐서 더 다행인지도 모르겠지만 이걸 이렇게 망쳐놓다니 뭐가 문제일까....ㄹㅇ; 뭘보고온건지 무슨말을 하고싶은건지 잘모르겠다..,보여주다가 말았어......",0
젠장 시간낭비 했다 ㅅㅂ,0
"유쾌하지만 불편하고, 즐겁지만 공포스러운 게임, 극장보다 공연장에서 만나고 싶은 트렌디한 소재. 원작과는 다른 생략으로 전환점 부분이 이해하기 어려운 부분이지만 완벽하지 않아도 관객들에게 유쾌함과 작은 메시지를 주는...",1
"57?!?!공적인, 사적인, 비밀스러운.. 모든게 나잖아요.안걸리면 추억, 걸리면.. 음..",1
친구보다는 진짜 애인이나 남편와이프분이랑 보러 오시는 거 추천! 겨우 집 안에서 일어나는 일들이었는데 2시간 동안 시간가는 줄 모르고 볼 줄이야.. 빵빵 터지고 또 긴장도 하고 공감할 수 있었던 요소들이 많았어요! ...,1
엔딩이  이상함  볼일보다 마무리못한 느낌 어정쩡,1
너무재밌어요 또보고싶어요!!!,1
지루하지 않게 잘 봤어요,1
재밌다 ㅋㅋ 한참 웃으며 봤네 ㅋㅋㅋ,1
엄청 웃기면서도 웃을 수만은 없는 메시지를 주는 영화같아요 저는 재밌게 봤습니다 ㅎㅎㅎ,1
너무재밌었습니다ㅋㅋㅋ,1
졸잼 진짜 졸잼 졸잼 졸잼잼잼,1
진짜 많이 웃고 배워갑니다,1
마음에 남는게 많은영화에요,1
스토리 구성도 좋고 생각 하게 하는 영화네요재미있게 봤습니다,1
재밌어요 진짜 꼭보세요,1
1도 아깝다 .여기 댓글 알바들 천지네요. 제발 이러지  맙시다.돈 준다고 댓글 다니 나라가 망한다.,0
코미디에 너무 웃기다는 소리만 듣고 영화를 딱봣는데 정말 영화관 관람객과 함께 다 웃었어요 근데 뭔가 약간 내가 거기앉아서 있는듯한느낌 ? 남자친구랑 영화다보고 느낌이 참 묘하더라구요 스토리구성은 그저그렇고 그냥 웃...,1
너무 재밌어요 추천추천,1
"볼거리가 없어서 아쉽지만, 재밌어요~ 연기력 굿굿",1
뭐 둘이 애틋할 수도 있지 뭐.. 강동원 얼굴에 한효주 얼굴 이라면 하루만에 사랑에 빠지지 않간? 난 가능하다고 본다ㅋ 나름 괜찮았다ㅋ,1
재밌으면서 생각하게 하는 영화,1
정말정말 19년도에 처음 본 영화가 이렇게 좋은 영화일줄이야 . 정말 잘봤습니다,1
대박 스릴러였습니다...,1
이것도영화라고 만든거냐 ㅡㅡ,0
내용이 아주 탄탄합니다. 그리고 반전도 있고 재 미 있읍니다. 맛 있읍니다.,1
배꼽 잡고 웃다가 가슴 아프다 다시 웃고 이상 야릇한 감정을 느끼게 해준 영화네요!!  결혼하고 나서 보니 더 몰입됩니다,1
"재미가 없어요,, 갑자기 분위기 멜로 뭐죠 ㅠㅠㅠㅠ 액션씬은 조은데 로맨스가 어이 없었습니다,,, 도륵 ㅠㅠ",0
비주얼과 액션은 꽤 좋아 근데 후반부 전개 하고뜬금없는 로맨스가 다 망침,0
시간가는줄  모르고  봤어요재미나게유해진씨  연기  좋았어요 ?~~,1
일상생활에서 흔한 일들을 너무도 진솔하게 전개되는.이야기가 너무도 흥미.진진하고 굿,1
사람들은 누구나 세개의 삶을 산다. 공적인 하나 개인적인 하나 그리고 비밀의 하나.,1
꽤 재밌게 봤어요코미디 장르를 다시 보게된 계기,1
재미있었다재미있었다재미있었다굿,1
"리얼,조선명탐정에 이은 3연타였습니다.멜로만 하시던지 액션만 하셨어야 했어요. 어중간해서 산으로 간 것 같아요..",0
비혼장려영화ㅋㅋㅋㅋ,0
"로봇캅인지 다스베이더인지 모를  전투복을 뒤집어쓰고 무차별 난사로  상대방을 박살낸다. 그런데 왜 싸우는지, 무엇때문에 싸우는지 이유는 없다.  스토리의 개연성, 특히 한효주와의 로맨스은 이해가 되지 않는다. 레드라...",0
사람은 누구나 세개의 삶을 산다. 재밌게 잘 봤습니다. 영배씨 입장도 되봤다가 이서진 입장도 되봤다가 유해진 입장도 되봤다가..,1
솔직히 5점짜린 아니잖아 1점테러하는 놈들은 뭐지? 적어도 6-7점정도는 되는 영화다,1
ㄹㅇ연기도 긴장감 있게 잘하고 특히 김무열은 보면서 소름끼칠 정도로 잘함. 전체적인 액션신도 끝내주고. 댓글알바 분명있다. 여러분 진짜 보세요ㅠㅠㅠ !!! 추천,1
겉으론 웃긴영화 같지만 속으론 다들 무서울거야..,1
진짜 개꿀잼 또보고싶다ㅠ,1
원래부터 애니 원작도 원체 별로인데다 배우들도 그닥이라 망작인듯.,0
재미 있었습니다.가볍게 보다가 생각이  많아지는 영화,1
안봐못봐니가니거니가,0
초대형 식탁보스터 월식이 올때마다 이 영화가 생각날듯,1
"우리나라이기에 가능한 이야기, 김지운 감독 연출에 또 한번 놀라다",1
그냥 보세요....대박임,1
무서운 영화입니다...,1
내용 자체는 재밌는데 커플인 입장에서 약간은 찝찝해지는 영화...,1
꿀잼--앙꿀잼꿀잼띠,1
즐겁게 관람했지만 여운이 많이 남는 영화였어요.,1
ㅋ.ㅋ.ㅋ.ㅋ.ㅋ.ㅋ.ㅋ.ㅋ.ㅣㄱ.ㅋ.ㅋ,1
한국식 슈퍼 히어로 영화 돼버렸음강동원 액션 멋지긴 한데 원작 보고 이걸 보니 완전 실망,0
현존 최고의 공포영화. 모르는게 약이다,1
유해진 다리벌리는거에서 한참 웃었다ㅋㅋㅋㅋ,1
같은대사를 해도 유해진이 하면느낌이 달라~ㅋㅋ올해 본 영화중에 협상이후 시간가는줄 모르고 봄^^,1
아..처음부터 뭔가...싶더니.. 끝까지.. 뭔가...이게 무언가....싶네요...,0
차라리 멜로 영화라고하지 ....강철비는 멜로 없어서 손익 분기점은 넘겼는데,0
ㅋㅋㅋ 욱기네  재밌음 10자,1
인정하고 싶지않지만 현실에서 일어날수있는..마지막 내용이 뭔가 ‘아...!?’ 이런느낌..?,1
감독님 이번 작품은 운이 없으십니다.,0
원작만 못하다...연기자들이 연기하는게 티난다...리허설 많이 한 느낌..다운받아서 볼껄 돈아까워~~,0
이영화를 맨정신에 끝까지 보는게 미션임파서블이다,0
이건좀 심하다심하다,0
오랜만에 한참 웃는 영화였어요,1
이것저것 때려넣어서 맛있게 만들어보려고 노력은 했는데...싱겁다.,1
핸드폰=블랙박스남자=안드로이드폰여자=아이폰,1
무슨 내용을 어필하겠다는건지...참 아쉬운영화입니다,0
많은 생각들을 하게 되는 영화.애인이랑 절대 보지 말라던데내가 봤을 때는 걍 혼자 봐야할 거 같음,1
보고나서 와이프랑 싸운거 빼곤 재밌었음!,1
엄청 재밌습니다. 강추! 꼭봐야 할 영화!!!,0
당했다...남은 게 아무 것도 없다,0
굳 재밌어용 초딩같죵?ㅎ,1
많이 웃다가 갑니다 ~~~,1
강동원이랑 한효주랑 썸타다가 끝났영화 추천합니다,0
베댓 삭제됐네ㅠ아쉽다,0
하도 평이 않좋아서 안보려다가 감독님 보고 억지로 봤는데. 급격한 전환이나 설정등이 매끄럽지 못해서 그런 평이 나온듯하나. 전투씬은 터미네이터급. 두두두두 나쁘지 얺음,1
이 점수는 순전히 강동원의 얼굴과 김무열 연기 점수입니다.,1
동성애 옹호하는게 너무 최악,0
1점도 주기 아까운 영화 캐스팅 역대급으로해놓고 뭡니까이게.. 스토리와 쓸데없는 소품 대사 들어가있고..,0
"보석같은 메세지가 너무 많아서 한번 보기는 너무 아까운 영화 단순하지만 탄탄한 시나리오, 배우들의 탄탄한 연기력 그리고  훌륭한 연출의 삼박자가 한국에 없었던 새로운 장르의 영화를 만들었다.",1
고오급 드립의 향연 속에서의 배우들의 편안한 연기에 매료되어 빵 터지기도 했다가 간 쫄리기도 했다가 관중을 들었다 놨다 아주 미친 영화,1
말그대로 우리 모두는 완벽한 타인이다 !,1
스토리가 없다. 그렇다고 연기가 좋은 것도 아니고... 지루하다.,0
보지마라. 만약. 당신들이  영화를.보게 된다면  스크린이 돌아가는 동안 끊임 없이 머리를 써야 할것이다..  나 공부하려고 영화보는건가 라는 의문이 생길지도,0
원본을 고대로 배끼시지 요즘기술로 하나도 안어려웠을건데..사족땜에 집중이 안되네요,0
"정말 재밌게 봤어요. 여러가지 시사점도 던져주고, 장면도 예쁘고.",1
막장인듯 막장이 아닌듯.. 하지만 그것들을 세련되게 잘 표현하였고 자연스러운 연기가 뒷바침해줬다. 대사만으로도 이렇게 스릴 넘치는 연출이 가능하다니 칭찬해줄만 하다.,1
열받으면서 억울하면서 너무 재밌었던 영화,1
영화라기보다는 연극 같았고 영화보고 헤어지고 부부싸움 많이 날듯 ㅋㅋ 영화는 볼만하고 생각할 여지는있음,1
"멜로 부분 많이 어색했지만 이정도 평점을 받을 영화는 절대 아니다. 연출,스토리,액션 모두 괜찮은 편이었다. 1점준 사람들의 평점은 물타기인지 평점테러인지 모르겠지만 언젠가는 재평가 받길...",1
집들이로..전화기로 두시간을 쫄깃할수 있다니.. 발상이 다했다~,1
강동원 한효주 영상화보,1
유해진.님짱짱맨입니당,1
그냥 말이 필요없다. 봐야만 안다.,1
모든것이 깔끔했다. 장소는 흔히 있을 친구들과의 저녁식사자리. 그리고 현실친구과의 대화가 같은 웃음과 이야기... 그리고 정말 기대를 하였지만 그 기대보다 이상이었다.. 부모님들께도 보여드리고 싶은 정도의 영화......,1
원작 애니매이션 대중성은 없을지라도 정말 감명깊게 봤고 이 영화도 대중성은 적을지라도 좋은 영화다.한국인 정서에 맞게 원작과 결말을 다르게 했는데 그래도 소재 자체가 한국적인 소재는 아니다. 어쩌면 외국에서 먹힐지도...,1
100억원이넘는 제작비는 어디다 쓴거냐?,0
중간에 나옴....돈이 아깝네요...,0
인랑이라는 일본 명작을 다시 보게끔 만들어준 고마운 졸작,1
영화 너무 재밌게 봤구요 1점을 0점없어서 드립니다 ~~~~ 그래도 1점 0점 합치면 10점이네요...뭐지 영화가 의도한건가요? 소오름,0
지루함이 없엇던 영화임,1
재밌는데 ? 평점왜이럼,1
진심 재밋었어요 이서진 대박ㅋㅋㅋ,1
정말 재밌게 봤습니다 ㅠㅠ,1
이 영화의 가장 큰 문제점은 스토리에 개연성이없고 목적이 불분명하단점 두시간가량되는 시간안에 스토리가 미흡했단점이다. 사실 보면서 화가 났다 관객을 바보로 아는건가? 싶었다 뜬금없는 키스장면이라던지 갑자기 애틋해지는...,0
진짜 개꿀잼 진짜로 ㅋㅋ,1
"와..진짜 댓글알바가 있구나..이정도면 한국영화치곤 잘빠진거 아냐jQuery2240004863272577707356_1532595929427 마녀,인랑을 보며 소재는ㅈ물론 한국액션영화의 희망을 봤어요! 왠만하면 댓글...",1
꼭~보세요 현실적인 공감 재미 웃음 메세지 어떤것 하나 놓치지 않아요 또 보고 싶네요!,1
열심히 만드시느라 고생하셨습니다,0
생각없이보고나와서 많은 생각을하게되는 영화!!,1
톡특한 소재인듯요중반쯤 약간 루즈한느낌만없음 좋았을텐데요그래도 빵빵터지는 웃음땜에 잼있습니다,1
하... 진심.... 돈이 너무 아깝다..,0
솔직히 10점은 에바.. 조금은 과장된 전개,1
강동원은 군대나 제대로다시갓다온나,0
거짓말이 있기에 타인과 어울려 살아가는 우리들,1
나중에 나이가 더들고 봐서도 재밌을 영화!!이십대후반 서른대 나이라면 더더욱 공감갈 영화,1
남는건 빨간망토뿐 ㅋㅋ,0
폭망~넘잼없었음~내용이뭘전할려고하는지모르겠음,0
"극장에서 정말 간만에 웃으며 관람했고, 아내에 대한 소중함을 느끼게 되었다.!!",1
진짜 오랜만에 제대로 된영화 본것같네요 ~ 두번봣는데 두번다 너무너무 재밋어요 리메이크로 알고 잇는데 원작도 궁금하네요,1
좌석에서 졸다가 미끄러지지 않도록주의하세요.좌석에서 일어날 때 뒷목을 꼭 잡으세요.사용한 영화표는 꼭 쓰레기 통에처박아 버려주세요.,0
외로워도 슬퍼도 ... 폰은 울리지 않고 밥만...,1
"진짜 너~~~무 재밌어요 !!커플브레이커 영화라구 하는데 남자친구랑 넘 유쾌하게 봤습니다 ㅎㅎ 영화관에서 이렇게 많이 웃어본적이 없어요 ㅠㅠ 전부 다같이 빵빵터짐 가볍지만 여운이 남는 영화에요, 많은 생각을 하게하는...",1
중간에 반전의 반전 진짜 놀랬습니다. 최근봤던 웃긴영화 중에 제일 재밌었습니다 한번 보시면 후회 안할겁니다.,1
많은걸 생각하게 하는 영화인거 같습니다ㅠㅠ,1
목소리 출연만 한 배우들도 캐스팅 오지기....이건뭐 요즘나온 한국영화들에 비해 흠잡을곳 없는 영화였다.,1
잘짜인 연극을 영화관에서 보는 느낌,1
유해진 ㄹㅇ진또배기 배우다ㅋㅋㅋㅋ영화 시작부터 이서진이 제일부럽다,1
최고의 영화입니다!!!,1
"터무니 없이 과한 설정,, 불 필요한 로맨스.. 전혀 간지 안나는 주인공의 성격...어설픈 공터 같은 촬영장..검은색 수트 장착하면 무적이 되는건가? 주고자 하는 의도가 없다...",0
강동원은잘생겼고 한효주는 이뻤던거 이외에 무슨 내용이었는지 기억이 나질 않는다,0
진짜 재밌는데 정말 끔찍함,1
하도 평이 안좋아서 기대감 일도 없이 봐서 그런가 볼만했어요,1
모르는 게  낫다.다시  깨달음,1
나만 이상했냐 뒤죽박죽 섞인 찰흙같았음 빠져들라하면 바뀌고 집중이 안됫음 이해도 잘안되고 2시간중에서 정우성 강동원 원샷말고는 인상 깊은거 단 1도 없음,0
"연기도 좋고 내용도 좋고. 공적인 나, 개인적인 나, 비밀의 나. 격공!!",1
"어느정도의 비밀은 필요하다싶다가도, 그런 위선적인 관계가 무슨 의미가 있나 생각이 깊어지는 영화",1
해피엔딩을 위해 개연성을 말아먹고 멋진장면을 위해 공감을 버린영화.. 갑갑했다....,1
재밌고 인간관계에 대한 여러가지 생각이 드는 영화,1
"이서진, 조진웅을 누르고 원탑 유해진... 멋지다!!",1
혼자 죽을순 없지...,1
바람 바람 바람이랑 비슷하지만 더 내용있고 스토리도 좋았음 졸잼,1
한장소에서 이뤄지는 스토리가 몰입감이 뛰어났음,1
마이너스 평점. 빨리 영화관에서 좀 내려주세요 다른거 볼게 없어요 ㅠ,0
진짜 너무 잘 봤다 그냥 이 말 한마디면 끝,1
정상적인 사람은 한명밖에없잖아,1
인간들 애니보긴 했나?지들 지능이 떨어져서 줄거리 이해못하고 악플은. 주인공의 키스신은 서로를 이용하기 위해 일부러 한거고 힘든 세상에서 의지하다가 애정이 싹튼거. 지능이 모자란 니들은 대사의  대부분이  저급한 성...,1
타인은 지옥이다. 난 이 영화가 재밌고 신선했음,1
휴휴휴후후후후휴휴휴휴,0
오랜만에 광대뼈아팠다,1
"원작 애니메이션이 작품성 높은 어려운 영화 였으니, 액션을 기대한  사람들은 매우 어렵고 답답했을듯.  감독도 대중적 액션물 하는 사람이라. 근데 영화 외적 이유로 평점 낮게 주는 일베스런 알바가 많네",1
정말 괜찮은 영화....,1
? 괜찮은데? 리얼보다 훨씬 나은데? 마치 강동원  한효주 키스씬 질투같아,1
연극같은 느낌이지만 결말은 영화같았다ㅋㅋㅋㅋ 그러나 카메라나 음악도 좋았다.,1
정우성 이제는 다시 보는 일 없기로,0
단지 배우 깔려고 별점테러 하는 사람들은 뭐지..영화 감상평 쓰려고 왔는데 깎아내리는데만 신이 난 댓글들을 보니 이건 영화가 아닌 우리나라 댓글 수준의 별점을 보여주는 거 같아 너무 답답하고 한심하네요..,1
극장에서 간만에 웃으면서 영화보고갑니다!!역시!!  조진웅!!유해진!!믿고 봅시다,1
그냥 애니로 끝내야했던 영화 애니를 영화화 하면 다 망하네 ㅡㅡ,0
서양 영화 완전 따라함. 식상했음,0
ㅠ내돈 아까비 ㅠㅠ 내돈,0
몰입감진짜좋았어요만족스러운데이트했어요,1
재밌게 봤어요 진짜루 꼭 보세용,1
굿1234567890,1
"한정된 공간에서 배우들만으로 이정도 영화라니, 아주 훌륭했습니다.",1
한효주가 예뻐서 8점 준다.,1
난민(호)정우성 선생께 박근혜에겐 그렇게 나가라고 외치며 왜 강간마들에겐 못나가게 하는지 좀 여쭤봐 주세요,0
나에겐 한국판 우디앨런의 영화다... 매년 이 영화를 다시 한번은 꼭 볼거같다...,1
최고의 영화 재밌었어요,1
너무 재미있었어요특히 게임쪽에 재미있었습니다,1
창궐보다 훨 재밌다 그리고 교훈을 줌 ㅋㅋㅋ다시보고싶은 영화,1
최고의 배우들덕에 울다 웃다 공감하다!!,1
메인포스터도 폭망에 일조,0
로맨스부분은 이상하긴 하지만 만화같고 멋잇네요,1
으으으ㅡㅇ으으ㅡㅇㅇ으ㅡ으으응으으ㅡㅇ으응 시러...,0
좋은 영화 오랜만에 잘 봤어요,1
올해본 영화중 제일 재밋다.,1
일상생활에잇을슈있는이야기,1
진짜 보고나서 화가나는 영화 오랜만이다.감독 빨갱이인 거는 알고있었지만 영화도 쓰레기.총격신이 나오는데 지루하다. 몰입도 안되고 한효주가 예뻐서 짜증남.,0
올해 국내 영화중 가히 최고라 할수 있다. 다만 우리의 일상에 많고 많은 비밀 중 외도에만 집중하여 아쉬움,1
깔깔거리면서 보는 코미디영화가 아니고 장소도 계속 식탁에서 얘기하는 게 전부라서 약간 지루하게 느껴질 수도 있지만 확실히 재밌고 갈등부분 몰입도도 높고 뭣보다 타인에 대한 생각을 하게되는..여운이 남는 영화다,1
시간 가는줄 모르고 본 영화,1
액션만으로도 본전은 뽑는다.,1
찝찝한영화. 생각하게해준영화,1
6점 억지요소가 많아 ㅇㅇ,1
"OOO같은 영화. 유해진이 억지로 웃음캐리 하다가 개막장스토리 감당 안되니까 감독이 인셉션연출 똑같이 모든것이 꿈이었다 치트키씀. 불륜 걸리지말고 하자는 미화 극혐, 성소수자옹호 극혐, 개막장 불륜임신은 숨기고살자 ...",0
걸레가 게이를 폄하하는 위선이 너무 웃겼다.,1
별거 아닌거 같은 친구들과의 저녁식사 한끼로 별거를 만들어내는 감독의 능력과 그걸 뒷받침하는 배우들,1
보고싶아ㅠㅠ 수능 15일 남았엉,1
진짜 구리다... 연기 다들 왜그래요. 쌍팔년도 더빙영화 보는줄...  그냥 영화 자체가 구려,0
실망... 강동원 영웅놀이,1
"멜로가 아니라, 우화 속 빨간모자의 비극을 그린 강력한 액션이 포함된 서사",1
혼자 봤는데 그냥 막 웃으면서 봤습니다ㅎㅎ,1
감독믿고봣더만.. 이건뭐.. 내시간 돌려놔라,0
진짜 여러모로 별로인영화. 내 시간 돌려주세요...^^,0
내 인생 최고의 영화였어요,1
아.... 이걸 영화라고 봤다니!,0
그저 그랬던 것 같아요 비추,0
영화를 이해하는게  쉽지는 않았다.,1
가릴려고 했던것 안가려지는게 있고 아무튼 비밀같은건 없다,1
정말 올해 최고의 영화!!!,1
배우들의 연기도 좋았고 재미있었음,1
이 영화는 액션인가 로맨스인가.. 로맨스를 위해 배경을 세운듯....인랑이라면서 인랑의 사건과 배경등은 싸그리 무시하고 '걍인랑임ㅇㅇ' 이것뿐이고... 인랑적인 면을 제대로 보여주던가 하지 걍 버려진 ...,0
인류 역사상 가장 재미없는 영화,0
웃으며 즐겁게 봤어요 너무 이야기를 키워놔서 수습을 어떻게 할지 궁금했는데...,1
하도재밋다해서 봣는데 생각보다별로,1
섬뜩하다..하지만 숨겨진 진실,1
진짜 인생영화 여운도 많이 남고 생각이 많이 들게하는 영화네요,1
ㅎㅎ 그냥 조온나 재밌음,1
"용두사미, 거대한 세계관 속 쥐어짜내는 멜로영화.",0
부모님이 보셨는데 자다오셨다네요,1
엔딩을 바꿀거였으면 빨간망토는 왜 넣은거죠? 맥거핀? 어설프게 원작존중하다 망칠거였으면 그냥 디자인만 따고 새각본을 쓰시지 왜 어중간하게 엔딩을 바꿔서ㅋㅋ 인터뷰에서 원작판 엔딩도 찍었다는데 감독판으로 기사회생이라도...,1
스토리나 구성이 전혀 공감되지 많는 막장 영화네요 ㅉㅉㅉ,0
어찌보면 가장 현실적인 스릴러,1
왜 한효주만 나옴 재미가 없어지는 걸까 ㅠㅠ,1
가볍게 보기 재밌었어요,1
갑옷입어서 안죽을거 뻔한 강동원한테 멍청하게 총질하다 죽는 공안부 30분동안 쭉 보여줄 때 진심 집가고싶었어요. 액션신이 갑옷입고 총알 다 맞아가면서 총쏘는거 말곤 아무것도 없는데 뭐가 뛰어나다는건지? 한번 눈마주쳤...,0
현실에서 있을법한 일이네요...영화 너무 재밌게 잘봤어요,1
꼭 봐라 잼있는 영화다 같이 죽자,0
완전재밌어요. 올해본영화중 최고,1
"김지운감독에 정우성배우까지 뭉친 이영화에 이런평점을주게될줄이야.  그리고 김무열배우의 악역연기가 다소 무게감이 떨어지고 몰입이 잘 안되더군요.  이 스토리로 관객이 재미를 느낄거라고 생각하신건지, 정말지루했습니다.",0
기대했던 영화인데 평점이 안좋아서 기대안하고 봤지만 생각보다 평타는친거같다.  영화가 너무 길어서 지루한감은 있었지만 액션씬은 공들인거 같고 웃음기 하나도 없고 끝까지 진지하게 간것이 지루하게 간거같다.,1
유해진배우 연기 너무 잘하신닼ㅋㅋㅋㅋ,1
명절에 이 영화 왜보냐고 댓글 다는데 연휴 마지막날 낼 월욜인데 누가 가족끼리 보냐,1
그럭저럭볼만하네요개인적인취향이지만.,1
ㅎㅎ생각보다훨씬 괜찮았음,1
그래도 볼만하던데 그닥 지루하지도 않고,1
긴장감있고 잼나게 보았네요.,1
진심재밌음. 역시 많이 알아봐야 좋을거읍따,1
기대됩니다! ㅎㅎ 얼마나 노잼이길래,0
김지운 감독님 믿었는데...,0
단순한 웃음보단 결말에서 다시 한번 생각해보게끔 하는 영화,1
관객을 웃겼다가 긴장시켰다가 들었다가 놨다가 별다른 연출없이 배우들의 표정 대사만으로 꽉채워진 영화다 정말 재밌게봤다!,1
평점이 1 점과 10 점만 있는 것도 아닏데 1 점이 왜 이렇게 많은지 이해가 되지 않는다. 나름대로 조직간의 갈등을 잘 그렸다고 본다. 멜로는 좀 억지가 있는 듯 하다.,1
꿀잼ㅋㅋㅋㅋ꼭보세요,1
"..,...,...,",1
너무 기대했나봐요 전 그냥 그랬어요..,1
ㅋㅋ샤이니 출연합니다 꼭보세요,0
마지막 결말이 다행이라는 생각이들었어요,1
액션신들 너무 멋있었어용ㅋㅋ,1
영화보는데 오줌싸는줄 알았다 .. 콜라마시고 1시간 넘게 참으면서까지 장면 놓치려고 하지 않았다 .,1
후반에 너무 더럽...,1
스케일도 크고 디테일한 세트 인물들의 감정선도 잘 극대화 시킨거 같다 액션 또한 볼게 많았다~,1
쵝오네.먼가 밀려온다.,1
드럽게 재미없음  돈낸게 아까워서 억지로 보고옴,0
스릴러 아닌데 스릴있네요ㅋㅋ,1
오랜만에 크게 웃었어요.. 보고 스트레스 날리시길,1
하도 평이 안좋아서 용기내서 봄. 난 생각보다 좋았음.,1
"오늘 보구왔는데요, 보는내내 불편함이 없었구 웃다가 눈물까지...너무 재밌음...",1
초반엔 좀 지루한가싶었는데 화면이 멋지고 액션신이 특히 좋았습니다. 강동원과 정우성도 역할에 잘 어울렸고 시간이 금방 갔네요. 여름영화로 적극 추천합니다 !!,1
전체적으로 괜찮은 영화인데 웃겨서 배찢어질 정도는 아닙니당 그거 기대하고 가볍게 보러 오시려던 분들은 좀 덜 가볍게 오세용 저는 개인적으로 중간중간 속이 좀 거북해지는 느낌을 받았슴다,1
몇 번이나 빵빵 웃었다 집 가는 길에 복근이 아팠어요 ㅋㅋㅋㅋ 재밌었어요,1
엄청웃김ㅋㅋ웃긴데 중간중간 소름도 선사함가볍게 보러갔다 웃으면서 나옴ㅋㅋㅋㅋ,1
이상하네 나는 볼 만 했는데,1
정말 기대한 영화였는데...원작훼손 극혐,0
킬링타임 영화로  보기에도 너무  길고  그냥  안본자가 승자다,0
Was good and fun doe :),1
단순하지만 완벽한 소재로 모든걸 압도하는 영화,1
"뭐냐? 원작의 흉내는 내보지만, 뚝뚝 잘라먹고, 감정 전달은 산으로..그리고...원작의 충격적인 결말을 더욱 충격적으로 만드는 망작",0
댓글도 재밋고 영화도 재미디네요,1
오랜만에 웃을 수 있는 그런 영화?,1
간만에 블랙코메디.. 좋은영화 넘 잼나게 봤네요. 짝짝짝 ㅎㅎㅎ 기대 했는데 기대에 부응하는..,1
올해 처음으로 영화보고 빵빵 터졌어용!!! 같이 본 관객들도ㅋㅋ 진짜 잘만들어진 영화였습니다.. 올해 맘마미아2 다음으로 잘 본 영화입니당!!!! 한 번 보시는 것 추천합니닷! 후회는 안할듯 많은 것을 알게해준..!...,1
신파 신파 신파 지겹다 지겨워,0
보고난뒤 굉장히 불편한영화,1
간만에 한국영화보고 돈 안아까웠음 영화에선 좀 극단적인 면이 있었지만 충분히 공감은 할듯,1
주구장창 하수구에서 총질... 건질만한 액션 하나 없는 망작 중에 개망작 중2병 돋는 대사는 보너스라구욧!,0
기대를 많이 해서 그런지 그저그러네요 기대 안하고 보면 재밌게 볼거 같네요 멜로만 뺐으면 별 한개 더 줬을텐데.. 아쉽군요,1
미션 임파서블 볼걸..,0
평점알바들 때문에 속아서 봄. 제발 평점알바행위를 사법처리해주세요.,0
"강동원이 ""모르겠습니다 모르겠어요...."" 할때 나도 진짜 공감가더라 하나도 모르겠어 ㅋㅋㅋㅋ",0
"인간의 본성을 각자의 비밀들로 재미있게, 그러면서도 너무 가볍지 않게 잘 풀어낸 것 같아요. 중간중간마다 웃음 포인트들도 많고 간만에 재밌는 영화였습니다",1
"액션씬도 멋있고, 재미있어요!",1
정말 하루종일 한자리에서 촬영을 끝냇을 수도 있을거같은 단조로움에서 그렇게 많은 반전과 의심을 만들어 내다니 최고의영화! 하지만 찔릴게 있는사람은 꼭  혼자보러가길....ㅎㅎㅎㅎ,1
영국은 난민때문에 2021년엔 백인 비율이 엄청 줄어든대요.난민옹호 정우성 나오는 영화 안봅니다,0
마지막의 반전요즘의 시대를 보는것 같습니다,1
